ParkingSpaceId,ParkingMeterStatus,OccupancyStatus,OccupancyDateChanged
10600A,N,O,03/30/2022 07:14:42 AM
10601A,N,O,03/30/2022 17:07:17 PM
10601B,N,V,03/30/2022 17:07:17 PM
10602A,N,O,03/30/2022 18:23:45 PM
10602B,N,O,03/30/2022 18:23:45 PM
10605A,N,O,03/30/2022 18:10:58 PM
10605B,N,O,03/30/2022 18:10:58 PM
10606A,N,O,03/30/2022 15:45:06 PM
10606B,N,O,03/30/2022 15:45:06 PM
10607B,N,O,03/30/2022 14:43:26 PM
10608A,N,O,03/30/2022 17:43:00 PM
10610B,N,O,03/30/2022 15:22:59 PM
10616A,N,V,03/30/2022 07:13:43 AM
10616B,N,O,03/30/2022 07:13:43 AM
10618A,N,O,03/30/2022 07:11:45 AM
10619B,N,O,03/30/2022 20:54:51 PM
10620A,N,V,03/30/2022 22:14:10 PM
10620B,N,O,03/30/2022 22:14:10 PM
10621B,N,V,03/30/2022 22:05:12 PM
10622B,N,O,03/30/2022 07:12:42 AM
10623A,N,O,03/30/2022 16:46:38 PM
10623B,N,O,03/30/2022 16:46:38 PM
10624A,N,O,03/30/2022 16:23:08 PM
10624B,N,O,03/30/2022 16:23:08 PM
10625A,N,O,03/30/2022 13:55:57 PM
10625B,N,O,03/30/2022 13:55:57 PM
10626A,N,O,03/30/2022 23:26:35 PM
10626B,N,O,03/30/2022 23:26:35 PM
10628A,N,O,03/30/2022 11:34:00 AM
10628B,N,O,03/30/2022 11:34:00 AM
10629B,N,O,03/30/2022 07:10:43 AM
10637A,N,O,03/30/2022 07:45:58 AM
10637B,N,O,03/30/2022 07:45:58 AM
10638A,N,O,03/30/2022 06:11:45 AM
10638B,N,O,03/30/2022 06:11:45 AM
10639A,N,O,03/30/2022 18:14:50 PM
10639B,N,O,03/30/2022 18:14:50 PM
10642A,N,O,03/30/2022 06:12:49 AM
10642B,N,O,03/30/2022 06:12:49 AM
10643A,N,O,03/30/2022 15:05:50 PM
10643B,N,O,03/30/2022 15:05:50 PM
1064A,N,O,03/30/2022 21:52:21 PM
1064B,N,O,03/30/2022 21:52:21 PM
10650A,N,O,03/30/2022 22:22:26 PM
10650B,N,V,03/30/2022 22:22:26 PM
10661A,N,O,03/30/2022 23:17:42 PM
10661B,N,O,03/30/2022 23:17:42 PM
10662A,N,O,03/30/2022 22:59:15 PM
10662B,N,V,03/30/2022 22:59:15 PM
10663A,N,V,03/30/2022 23:13:03 PM
10663B,N,O,03/30/2022 23:13:03 PM
10664A,N,O,03/30/2022 22:38:36 PM
10664B,N,O,03/30/2022 22:38:36 PM
10665A,N,O,02/18/2022 10:07:43 AM
10665B,N,V,02/18/2022 10:07:43 AM
1068A,N,O,03/30/2022 21:41:12 PM
1068B,N,O,03/30/2022 21:41:12 PM
10691A,N,O,03/30/2022 20:25:10 PM
10691B,N,O,03/30/2022 20:25:10 PM
10696A,N,O,03/30/2022 06:13:42 AM
10696B,N,O,03/30/2022 06:13:42 AM
10697A,N,O,03/30/2022 06:36:43 AM
10697B,N,O,03/30/2022 06:36:43 AM
10698A,N,O,03/30/2022 17:21:46 PM
10698B,N,O,03/30/2022 17:21:46 PM
1069A,N,O,03/30/2022 11:29:12 AM
106A,N,O,03/30/2022 23:22:46 PM
106B,N,V,03/30/2022 23:22:46 PM
10701A,N,O,03/30/2022 22:44:05 PM
10701B,N,O,03/30/2022 22:44:05 PM
10724B,N,O,03/30/2022 08:20:57 AM
10725A,N,O,03/30/2022 23:25:57 PM
10725B,N,O,03/30/2022 23:25:57 PM
10729A,N,O,03/30/2022 21:03:16 PM
10729B,N,O,03/30/2022 21:03:16 PM
10730B,N,O,03/30/2022 12:42:28 PM
10731A,N,O,03/30/2022 16:46:11 PM
10731B,N,O,03/30/2022 16:46:11 PM
10751A,N,O,03/30/2022 06:13:49 AM
10751B,N,O,03/30/2022 06:13:49 AM
10752A,N,O,03/30/2022 06:12:43 AM
10752B,N,O,03/30/2022 06:12:43 AM
10753A,N,O,03/30/2022 09:37:34 AM
10753B,N,O,03/30/2022 09:37:34 AM
10754A,N,O,03/30/2022 14:45:04 PM
10754B,N,O,03/30/2022 14:45:04 PM
10755A,N,O,03/30/2022 06:14:42 AM
10755B,N,O,03/30/2022 06:14:42 AM
107A,N,V,03/30/2022 23:28:10 PM
10805A,N,O,03/30/2022 19:30:24 PM
10805B,N,O,03/30/2022 19:30:24 PM
10806A,N,O,03/30/2022 15:24:59 PM
10806B,N,O,03/30/2022 15:24:59 PM
10807A,N,O,03/30/2022 22:34:24 PM
10807B,N,O,03/30/2022 22:34:24 PM
10808A,N,O,03/30/2022 14:25:11 PM
10808B,N,O,03/30/2022 14:25:11 PM
10809A,N,O,03/30/2022 13:06:46 PM
10809B,N,O,03/30/2022 13:06:46 PM
10810A,N,O,03/30/2022 23:29:48 PM
10810B,N,V,03/30/2022 23:29:48 PM
10811A,N,V,03/30/2022 23:00:19 PM
10811B,N,V,03/30/2022 23:00:19 PM
10812A,N,V,03/30/2022 23:29:14 PM
10812B,N,V,03/30/2022 23:29:14 PM
10813A,N,V,03/30/2022 23:29:50 PM
10813B,N,V,03/30/2022 23:29:50 PM
10814A,N,V,03/30/2022 23:29:36 PM
10814B,N,O,03/30/2022 23:29:36 PM
10815A,N,O,03/30/2022 06:14:42 AM
10815B,N,O,03/30/2022 06:14:42 AM
10816A,N,V,03/30/2022 23:19:52 PM
10816B,N,V,03/30/2022 23:19:52 PM
10820A,N,O,03/30/2022 10:51:51 AM
10820B,N,O,03/30/2022 10:51:51 AM
10821B,N,O,03/30/2022 22:07:08 PM
10822A,N,V,03/30/2022 23:27:17 PM
10822B,N,V,03/30/2022 23:27:17 PM
10823A,N,V,03/30/2022 23:30:02 PM
10823B,N,O,03/30/2022 23:30:02 PM
10824A,N,V,03/30/2022 23:29:33 PM
10824B,N,O,03/30/2022 23:29:33 PM
10825A,N,V,03/30/2022 23:27:42 PM
10825B,N,O,03/30/2022 23:27:42 PM
10826A,N,O,03/30/2022 23:07:55 PM
10826B,N,V,03/30/2022 23:07:55 PM
10827A,N,O,03/30/2022 23:26:49 PM
10827B,N,V,03/30/2022 23:26:49 PM
10828A,N,V,03/30/2022 23:28:17 PM
10828B,N,V,03/30/2022 23:28:17 PM
10829A,N,V,03/30/2022 23:26:53 PM
10829B,N,O,03/30/2022 23:26:53 PM
10830A,N,V,03/30/2022 23:01:19 PM
10830B,N,V,03/30/2022 23:01:19 PM
10831A,N,O,03/30/2022 23:14:14 PM
10831B,N,V,03/30/2022 23:14:14 PM
10832A,N,V,03/30/2022 23:30:08 PM
10832B,N,V,03/30/2022 23:30:08 PM
10833A,N,V,03/30/2022 23:30:07 PM
10833B,N,O,03/30/2022 23:30:07 PM
10834A,N,O,03/30/2022 23:30:06 PM
10834B,N,V,03/30/2022 23:30:06 PM
10835A,N,V,03/30/2022 23:25:56 PM
10835B,N,O,03/30/2022 23:25:56 PM
10836A,N,O,03/30/2022 23:17:27 PM
10836B,N,O,03/30/2022 23:17:27 PM
10837A,N,O,03/30/2022 23:30:02 PM
10837B,N,V,03/30/2022 23:30:02 PM
10838A,N,O,03/30/2022 23:26:57 PM
10838B,N,O,03/30/2022 23:26:57 PM
10839A,N,V,03/30/2022 23:30:02 PM
10839B,N,V,03/30/2022 23:30:02 PM
10840A,N,V,03/30/2022 23:30:11 PM
10840B,N,O,03/30/2022 23:30:11 PM
108A,N,O,03/30/2022 22:37:41 PM
108B,N,V,03/30/2022 22:37:41 PM
109A,N,V,03/30/2022 17:01:23 PM
10B,N,V,03/30/2022 23:20:50 PM
11022A,N,O,03/30/2022 19:39:29 PM
11022B,N,O,03/30/2022 19:39:29 PM
11023A,N,O,03/30/2022 09:17:13 AM
11023B,N,O,03/30/2022 09:17:13 AM
11030A,N,O,03/30/2022 14:23:41 PM
11030B,N,O,03/30/2022 14:23:41 PM
11031A,N,O,03/30/2022 16:16:25 PM
11031B,N,O,03/30/2022 16:16:25 PM
11032A,N,O,03/30/2022 08:58:22 AM
11032B,N,O,03/30/2022 08:58:22 AM
11034B,N,O,03/30/2022 07:28:09 AM
11035A,N,O,03/30/2022 13:58:53 PM
11035B,N,O,03/30/2022 13:58:53 PM
11036A,N,O,03/30/2022 08:15:11 AM
11036B,N,O,03/30/2022 08:15:11 AM
11040A,NU,V,04/28/2021 11:59:26 AM
11040B,N,O,03/30/2022 07:14:42 AM
11041A,N,O,03/30/2022 17:58:37 PM
11041B,N,O,03/30/2022 17:58:37 PM
11042A,N,O,03/30/2022 15:35:24 PM
11042B,N,O,03/30/2022 15:35:24 PM
11043A,N,O,03/30/2022 18:06:51 PM
11043B,N,O,03/30/2022 18:06:51 PM
11070A,N,O,03/30/2022 15:12:34 PM
11070B,N,O,03/30/2022 15:12:34 PM
11071A,N,V,03/30/2022 23:17:37 PM
11071B,N,O,03/30/2022 23:17:37 PM
11072A,NU,O,05/06/2021 14:08:30 PM
11072B,N,O,03/30/2022 23:17:52 PM
11073A,N,O,03/30/2022 11:43:30 AM
11074A,N,O,03/30/2022 06:10:42 AM
11074B,N,O,03/30/2022 06:10:42 AM
11075A,N,O,03/30/2022 18:48:26 PM
11075B,N,O,03/30/2022 18:48:26 PM
11076A,N,O,03/30/2022 06:13:42 AM
11076B,N,O,03/30/2022 06:13:42 AM
11077A,N,V,03/30/2022 06:12:42 AM
11077B,N,O,03/30/2022 06:12:42 AM
11078A,N,V,03/30/2022 21:48:03 PM
11078B,N,O,03/30/2022 21:48:03 PM
11079A,N,O,03/30/2022 19:10:17 PM
11079B,N,O,03/30/2022 19:10:17 PM
11081A,NU,O,05/06/2021 11:02:08 AM
11081B,N,O,03/30/2022 10:01:56 AM
11082A,N,O,03/30/2022 21:17:11 PM
11082B,N,O,03/30/2022 21:17:11 PM
11083A,N,O,03/30/2022 21:10:26 PM
11083B,N,O,03/30/2022 21:10:26 PM
11084A,N,O,03/30/2022 15:09:06 PM
11085A,N,O,03/30/2022 20:37:07 PM
11085B,N,O,03/30/2022 20:37:07 PM
11086A,N,O,03/30/2022 18:15:38 PM
11086B,N,O,03/30/2022 18:15:38 PM
11087A,N,O,03/30/2022 17:53:36 PM
11087B,N,O,03/30/2022 17:53:36 PM
11088A,N,O,03/30/2022 15:34:33 PM
11088B,N,O,03/30/2022 15:34:33 PM
11089A,N,O,03/30/2022 18:17:17 PM
11089B,N,O,03/30/2022 18:17:17 PM
11090A,N,O,03/30/2022 06:14:42 AM
11090B,N,O,03/30/2022 06:14:42 AM
11091A,N,O,03/30/2022 07:00:31 AM
11091B,N,O,03/30/2022 07:00:31 AM
11092A,N,O,03/30/2022 15:18:51 PM
11092B,N,O,03/30/2022 15:18:51 PM
11093A,N,O,03/30/2022 08:51:03 AM
11093B,N,V,03/30/2022 08:51:03 AM
11094A,N,O,03/30/2022 22:21:14 PM
11094B,N,O,03/30/2022 22:21:14 PM
11095A,N,O,03/30/2022 19:56:37 PM
11095B,N,O,03/30/2022 19:56:37 PM
11096A,N,O,03/30/2022 18:54:25 PM
11096B,N,O,03/30/2022 18:54:25 PM
11097A,N,O,03/30/2022 19:26:29 PM
11097B,N,O,03/30/2022 19:26:29 PM
11098A,N,O,03/30/2022 17:10:10 PM
11098B,N,O,03/30/2022 17:10:10 PM
11099A,N,O,03/30/2022 06:10:50 AM
11099B,N,O,03/30/2022 06:10:50 AM
11100A,N,O,03/30/2022 06:14:42 AM
11100B,N,V,03/30/2022 06:14:42 AM
11101A,N,O,03/30/2022 22:34:53 PM
11101B,N,O,03/30/2022 22:34:53 PM
11102A,N,O,03/30/2022 21:59:41 PM
11102B,N,O,03/30/2022 21:59:41 PM
11103A,N,O,03/30/2022 21:15:40 PM
11103B,N,O,03/30/2022 21:15:40 PM
11104A,N,O,03/30/2022 17:30:51 PM
11104B,N,O,03/30/2022 17:30:51 PM
11105A,N,O,03/30/2022 19:33:58 PM
11105B,N,O,03/30/2022 19:33:58 PM
11106A,N,O,03/30/2022 18:20:07 PM
11106B,N,O,03/30/2022 18:20:07 PM
11107A,N,O,03/30/2022 13:47:06 PM
11110A,N,O,03/30/2022 15:51:28 PM
11110B,N,O,03/30/2022 15:51:28 PM
11111A,N,O,03/30/2022 20:38:15 PM
11111B,N,O,03/30/2022 20:38:15 PM
11112A,N,O,03/30/2022 20:21:57 PM
11112B,N,O,03/30/2022 20:21:57 PM
11113A,N,O,03/30/2022 20:47:06 PM
11113B,N,O,03/30/2022 20:47:06 PM
11114A,N,O,03/30/2022 19:24:13 PM
11114B,N,O,03/30/2022 19:24:13 PM
11116A,N,O,03/30/2022 18:57:03 PM
11116B,N,O,03/30/2022 18:57:03 PM
11117A,N,O,03/30/2022 18:20:51 PM
11117B,N,O,03/30/2022 18:20:51 PM
11118A,N,O,03/30/2022 06:11:42 AM
11119A,N,O,03/30/2022 21:11:43 PM
11119B,N,O,03/30/2022 21:11:43 PM
11120A,N,O,03/30/2022 16:54:56 PM
11120B,N,O,03/30/2022 16:54:56 PM
11121A,N,O,03/30/2022 08:56:38 AM
11121B,N,O,03/30/2022 08:56:38 AM
11122A,N,O,03/30/2022 21:38:44 PM
11122B,N,O,03/30/2022 21:38:44 PM
11131B,N,O,03/30/2022 19:49:46 PM
11132A,N,O,03/30/2022 15:13:56 PM
11132B,N,O,03/30/2022 15:13:56 PM
11133A,N,O,03/30/2022 21:03:02 PM
11134B,N,O,03/30/2022 20:14:06 PM
11135A,N,O,03/30/2022 20:18:03 PM
11135B,N,O,03/30/2022 20:18:03 PM
11136A,N,O,03/30/2022 18:27:40 PM
11136B,N,O,03/30/2022 18:27:40 PM
11137A,N,O,03/30/2022 17:02:17 PM
11137B,N,O,03/30/2022 17:02:17 PM
11138A,N,O,03/30/2022 15:43:47 PM
11138B,N,O,03/30/2022 15:43:47 PM
11139A,N,O,03/30/2022 17:40:03 PM
11139B,N,O,03/30/2022 17:40:03 PM
11140A,N,O,03/30/2022 20:29:28 PM
11140B,N,O,03/30/2022 20:29:28 PM
11141A,N,O,03/30/2022 21:35:38 PM
11141B,N,O,03/30/2022 21:35:38 PM
11142A,N,O,03/30/2022 22:18:03 PM
11142B,N,O,03/30/2022 22:18:03 PM
11143A,N,O,03/30/2022 21:33:48 PM
11143B,N,O,03/30/2022 21:33:48 PM
11144A,N,O,03/30/2022 18:43:50 PM
11144B,N,O,03/30/2022 18:43:50 PM
11145A,N,O,03/30/2022 21:36:26 PM
11145B,N,O,03/30/2022 21:36:26 PM
11146A,N,O,03/30/2022 21:32:38 PM
11146B,N,O,03/30/2022 21:32:38 PM
11147A,N,O,03/30/2022 18:24:04 PM
11147B,N,O,03/30/2022 18:24:04 PM
11149A,N,O,03/30/2022 22:36:25 PM
11149B,N,O,03/30/2022 22:36:25 PM
11150A,N,O,03/30/2022 17:17:02 PM
11150B,N,O,03/30/2022 17:17:02 PM
11151A,N,O,03/30/2022 18:04:04 PM
11151B,N,O,03/30/2022 18:04:04 PM
11152B,N,O,03/30/2022 21:15:35 PM
11153A,N,O,03/30/2022 17:18:14 PM
11153B,N,O,03/30/2022 17:18:14 PM
11155A,N,O,03/30/2022 18:13:34 PM
11155B,N,O,03/30/2022 18:13:34 PM
11156B,N,O,03/30/2022 06:13:43 AM
11157A,N,O,03/30/2022 15:41:51 PM
11158A,N,O,03/30/2022 17:21:58 PM
11158B,N,O,03/30/2022 17:21:58 PM
11159A,N,O,03/30/2022 14:51:13 PM
11159B,N,O,03/30/2022 14:51:13 PM
11160B,N,O,03/30/2022 23:06:53 PM
11165A,N,O,03/30/2022 19:21:06 PM
11166A,N,O,03/30/2022 07:14:55 AM
11166B,N,O,03/30/2022 07:14:55 AM
11167A,N,O,03/30/2022 07:13:11 AM
11167B,N,O,03/30/2022 07:13:11 AM
11168A,N,O,03/30/2022 07:11:47 AM
11168B,N,O,03/30/2022 07:11:47 AM
11169A,N,O,03/30/2022 18:43:19 PM
11169B,N,O,03/30/2022 18:43:19 PM
11171A,NU,O,05/13/2021 11:48:33 AM
11171B,N,O,03/30/2022 09:21:29 AM
11172A,N,O,03/30/2022 18:04:36 PM
11172B,N,O,03/30/2022 18:04:36 PM
11173A,N,O,03/30/2022 21:54:17 PM
11173B,N,O,03/30/2022 21:54:17 PM
11174A,N,O,03/30/2022 15:44:28 PM
11174B,N,O,03/30/2022 15:44:28 PM
11175A,N,O,03/30/2022 18:25:59 PM
11175B,N,O,03/30/2022 18:25:59 PM
11176A,N,O,03/30/2022 17:02:17 PM
11176B,N,O,03/30/2022 17:02:17 PM
11177A,N,O,03/30/2022 15:51:16 PM
11177B,N,O,03/30/2022 15:51:16 PM
11178A,N,O,03/30/2022 16:56:31 PM
11178B,N,O,03/30/2022 16:56:31 PM
1117A,N,O,03/30/2022 22:16:06 PM
1117B,N,O,03/30/2022 22:16:06 PM
11181A,N,O,03/30/2022 06:13:44 AM
11181B,N,O,03/30/2022 06:13:44 AM
11182A,N,O,03/30/2022 06:12:54 AM
11182B,N,O,03/30/2022 06:12:54 AM
1118A,N,O,03/30/2022 22:06:48 PM
1118B,N,O,03/30/2022 22:06:48 PM
11191A,N,O,03/30/2022 16:59:05 PM
11191B,N,O,03/30/2022 16:59:05 PM
1119A,N,O,03/30/2022 23:02:56 PM
1119B,N,O,03/30/2022 23:02:56 PM
111A,N,V,03/30/2022 23:29:18 PM
111B,N,V,03/30/2022 23:29:18 PM
11205A,N,O,03/30/2022 18:01:58 PM
11205B,N,O,03/30/2022 18:01:58 PM
11206B,N,O,03/30/2022 17:48:46 PM
11207A,N,O,03/30/2022 21:01:28 PM
11207B,N,O,03/30/2022 21:01:28 PM
11208A,N,O,03/30/2022 18:26:23 PM
11208B,N,O,03/30/2022 18:26:23 PM
11209A,N,O,03/30/2022 20:03:40 PM
11209B,N,O,03/30/2022 20:03:40 PM
11210A,N,O,03/30/2022 17:53:31 PM
11210B,N,O,03/30/2022 17:53:31 PM
11211A,N,O,03/30/2022 23:28:18 PM
11211B,N,O,03/30/2022 23:28:18 PM
11212A,N,O,03/30/2022 16:40:30 PM
11212B,N,O,03/30/2022 16:40:30 PM
112A,N,V,03/30/2022 23:04:36 PM
112B,N,O,03/30/2022 23:04:36 PM
113A,N,O,03/30/2022 22:59:15 PM
113B,N,V,03/30/2022 22:59:15 PM
11500A,N,O,03/30/2022 06:14:41 AM
11500B,N,O,03/30/2022 06:14:41 AM
11501A,N,O,03/30/2022 13:36:51 PM
11501B,N,O,03/30/2022 13:36:51 PM
11502B,N,O,03/30/2022 06:12:44 AM
11504A,N,O,03/30/2022 13:58:36 PM
11504B,N,O,03/30/2022 13:58:36 PM
11505A,N,O,03/30/2022 21:41:07 PM
11505B,N,O,03/30/2022 21:41:07 PM
11506A,NU,V,01/03/2020 00:09:58 AM
11506B,N,O,03/30/2022 06:13:42 AM
11582A,N,O,03/30/2022 17:23:04 PM
11583A,N,O,03/30/2022 21:58:21 PM
11583B,N,O,03/30/2022 21:58:21 PM
11584A,N,O,03/30/2022 23:27:13 PM
11584B,N,O,03/30/2022 23:27:13 PM
11585A,NU,V,05/24/2021 09:58:36 AM
11585B,N,O,03/30/2022 17:52:31 PM
11593A,N,O,03/30/2022 18:18:02 PM
11593B,N,O,03/30/2022 18:18:02 PM
11594A,N,O,03/30/2022 23:24:18 PM
11595A,N,O,03/30/2022 07:25:13 AM
11595B,N,O,03/30/2022 07:25:13 AM
11596A,N,O,03/30/2022 19:23:08 PM
11596B,N,O,03/30/2022 19:23:08 PM
11597A,N,O,03/30/2022 22:47:09 PM
11597B,N,O,03/30/2022 22:47:09 PM
11598A,N,O,03/30/2022 20:35:48 PM
11598B,N,O,03/30/2022 20:35:48 PM
11599A,N,O,03/30/2022 06:10:43 AM
11599B,N,O,03/30/2022 06:10:43 AM
115A,N,V,03/30/2022 22:38:55 PM
115B,N,V,03/30/2022 22:38:55 PM
11600A,N,O,03/30/2022 21:34:12 PM
11600B,N,O,03/30/2022 21:34:12 PM
11601A,N,O,03/30/2022 06:13:43 AM
11601B,N,O,03/30/2022 06:13:43 AM
11602A,N,O,03/30/2022 23:26:40 PM
11602B,N,O,03/30/2022 23:26:40 PM
11608A,N,O,03/30/2022 17:57:58 PM
11609A,NU,O,09/27/2021 15:00:47 PM
11609B,N,O,03/30/2022 19:00:08 PM
11610A,NU,O,03/30/2022 21:41:36 PM
11610B,NU,O,03/30/2022 21:41:36 PM
11611A,N,O,03/30/2022 16:12:56 PM
11611B,N,O,03/30/2022 16:12:56 PM
11612A,N,O,03/30/2022 13:26:09 PM
11612B,N,O,03/30/2022 13:26:09 PM
11613A,N,V,03/30/2022 06:11:42 AM
11613B,N,O,03/30/2022 06:11:42 AM
11614A,N,O,03/30/2022 18:47:46 PM
11614B,N,O,03/30/2022 18:47:46 PM
11615A,N,O,03/30/2022 06:14:42 AM
11615B,N,O,03/30/2022 06:14:42 AM
11616A,N,O,03/30/2022 22:54:03 PM
11616B,N,O,03/30/2022 22:54:03 PM
11617A,N,O,03/30/2022 17:15:19 PM
11617B,N,O,03/30/2022 17:15:19 PM
11618A,N,O,03/30/2022 19:26:07 PM
11618B,N,O,03/30/2022 19:26:07 PM
11619A,N,O,03/30/2022 19:52:54 PM
11619B,N,O,03/30/2022 19:52:54 PM
11625A,N,O,03/30/2022 22:36:15 PM
11626A,N,O,03/30/2022 16:25:11 PM
11626B,N,O,03/30/2022 16:25:11 PM
11627A,N,O,03/30/2022 06:12:47 AM
11627B,N,O,03/30/2022 06:12:47 AM
11655A,N,O,03/30/2022 21:46:29 PM
11655B,N,O,03/30/2022 21:46:29 PM
11656A,N,O,03/30/2022 18:39:28 PM
11656B,N,O,03/30/2022 18:39:28 PM
11657A,N,O,03/30/2022 18:01:16 PM
11657B,N,O,03/30/2022 18:01:16 PM
11658A,N,O,03/30/2022 21:48:30 PM
11658B,N,V,03/30/2022 21:48:30 PM
11659A,N,O,03/30/2022 18:06:49 PM
11659B,N,O,03/30/2022 18:06:49 PM
11660A,N,O,03/30/2022 17:19:31 PM
11660B,N,O,03/30/2022 17:19:31 PM
11661A,N,O,03/30/2022 18:08:41 PM
11661B,N,O,03/30/2022 18:08:41 PM
11662A,N,O,03/30/2022 06:12:50 AM
11662B,N,O,03/30/2022 06:12:50 AM
11663A,N,O,03/30/2022 20:08:27 PM
11663B,N,O,03/30/2022 20:08:27 PM
11671B,N,O,03/30/2022 23:25:29 PM
11672A,N,O,03/30/2022 09:21:16 AM
11672B,N,O,03/30/2022 09:21:16 AM
116A,N,V,03/30/2022 23:30:07 PM
116B,N,O,03/30/2022 23:30:07 PM
1172A,N,V,03/30/2022 23:22:43 PM
1172B,N,O,03/30/2022 23:22:43 PM
1173A,N,O,03/30/2022 23:13:03 PM
1173B,N,O,03/30/2022 23:13:03 PM
1174A,NU,V,05/10/2021 15:50:17 PM
1174B,N,O,03/30/2022 22:49:19 PM
1175A,N,O,03/30/2022 22:42:09 PM
1175B,N,O,03/30/2022 22:42:09 PM
1176B,N,V,03/30/2022 23:17:26 PM
117A,N,O,03/30/2022 23:29:51 PM
117B,N,V,03/30/2022 23:29:51 PM
118A,N,V,03/30/2022 23:30:09 PM
118B,N,V,03/30/2022 23:30:09 PM
1199A,N,V,03/30/2022 23:01:22 PM
1199B,N,O,03/30/2022 23:01:22 PM
119A,N,V,03/30/2022 20:57:48 PM
119B,N,V,03/30/2022 20:57:48 PM
11B,N,V,03/30/2022 21:45:22 PM
12001A,N,O,03/30/2022 15:15:41 PM
12001B,N,O,03/30/2022 15:15:41 PM
12003A,N,O,03/30/2022 13:03:15 PM
12003B,N,O,03/30/2022 13:03:15 PM
12004A,N,O,03/30/2022 07:10:49 AM
12004B,N,O,03/30/2022 07:10:49 AM
12005A,N,O,03/30/2022 23:24:02 PM
12005B,N,O,03/30/2022 23:24:02 PM
12006A,N,O,03/30/2022 17:48:19 PM
12006B,NU,V,05/12/2021 10:35:40 AM
1202A,N,V,03/30/2022 22:09:56 PM
1202B,N,O,03/30/2022 22:09:56 PM
12030A,N,O,03/30/2022 21:54:19 PM
12030B,N,O,03/30/2022 21:54:19 PM
12031A,N,O,03/30/2022 18:44:36 PM
12031B,N,O,03/30/2022 18:44:36 PM
12032A,N,O,03/30/2022 19:13:13 PM
12032B,N,O,03/30/2022 19:13:13 PM
12034A,N,O,03/30/2022 19:37:39 PM
12034B,N,O,03/30/2022 19:37:39 PM
12035A,N,O,03/30/2022 22:41:10 PM
12035B,N,O,03/30/2022 22:41:10 PM
12036A,N,O,03/30/2022 21:02:22 PM
12036B,N,O,03/30/2022 21:02:22 PM
12037A,N,O,03/30/2022 22:39:41 PM
12037B,N,V,03/30/2022 22:39:41 PM
12038A,N,O,03/30/2022 19:36:10 PM
12038B,N,O,03/30/2022 19:36:10 PM
12039A,N,O,03/30/2022 18:24:03 PM
12039B,N,O,03/30/2022 18:24:03 PM
1203B,N,V,03/30/2022 23:17:02 PM
12040A,N,O,03/30/2022 21:32:07 PM
12040B,N,O,03/30/2022 21:32:07 PM
12041A,N,O,03/30/2022 20:06:51 PM
12041B,N,O,03/30/2022 20:06:51 PM
12042A,N,O,03/30/2022 20:26:16 PM
12042B,N,O,03/30/2022 20:26:16 PM
12043A,N,O,03/30/2022 17:57:36 PM
12043B,N,O,03/30/2022 17:57:36 PM
12044A,N,O,03/30/2022 18:58:37 PM
12044B,N,O,03/30/2022 18:58:37 PM
12045A,N,O,03/30/2022 15:49:11 PM
12045B,N,O,03/30/2022 15:49:11 PM
12046A,N,O,03/30/2022 06:13:42 AM
12046B,N,O,03/30/2022 06:13:42 AM
12047A,N,O,03/30/2022 17:44:37 PM
12047B,N,O,03/30/2022 17:44:37 PM
12048A,N,O,03/30/2022 18:38:32 PM
12048B,N,O,03/30/2022 18:38:32 PM
12051A,N,O,03/30/2022 18:43:06 PM
12051B,N,O,03/30/2022 18:43:06 PM
12052A,N,O,03/30/2022 19:24:51 PM
12052B,N,O,03/30/2022 19:24:51 PM
12054A,N,O,03/30/2022 18:16:33 PM
12055A,N,O,03/30/2022 14:12:33 PM
12055B,N,O,03/30/2022 14:12:33 PM
12056A,N,O,03/30/2022 06:13:48 AM
12056B,N,O,03/30/2022 06:13:48 AM
12057A,N,O,03/30/2022 18:23:58 PM
12057B,N,O,03/30/2022 18:23:58 PM
12058B,N,O,03/30/2022 06:11:46 AM
12059B,N,O,03/30/2022 12:42:55 PM
12060B,N,O,03/30/2022 06:14:43 AM
12061A,N,O,03/30/2022 23:19:13 PM
12061B,N,O,03/30/2022 23:19:13 PM
12062A,N,O,03/30/2022 19:11:50 PM
12062B,N,O,03/30/2022 19:11:50 PM
12063A,N,O,03/30/2022 18:58:20 PM
12063B,N,O,03/30/2022 18:58:20 PM
12064A,N,O,03/30/2022 19:38:20 PM
12064B,N,O,03/30/2022 19:38:20 PM
12065A,N,O,03/30/2022 06:14:42 AM
12065B,N,O,03/30/2022 06:14:42 AM
12066A,N,O,03/30/2022 20:20:54 PM
12066B,N,O,03/30/2022 20:20:54 PM
12067A,N,O,03/30/2022 20:52:27 PM
12067B,N,O,03/30/2022 20:52:27 PM
12068A,N,O,03/30/2022 23:17:51 PM
12068B,N,O,03/30/2022 23:17:51 PM
12069A,N,O,03/30/2022 16:27:29 PM
12069B,N,O,03/30/2022 16:27:29 PM
12070A,N,O,03/30/2022 19:09:56 PM
12070B,N,O,03/30/2022 19:09:56 PM
12071A,N,O,03/30/2022 20:01:41 PM
12071B,N,O,03/30/2022 20:01:41 PM
12081A,N,O,03/30/2022 13:41:50 PM
12081B,N,O,03/30/2022 13:41:50 PM
12082A,N,O,03/30/2022 19:13:39 PM
12082B,N,O,03/30/2022 19:13:39 PM
12083A,N,O,03/30/2022 19:52:41 PM
12083B,N,O,03/30/2022 19:52:41 PM
12099A,N,O,03/30/2022 17:58:02 PM
